ACCOUNT_NUMBER,TRADE_ID,CUST_ID,LOAN_TYPE,TRANS_ID,TRANS_DATE,PRICE,QUANTITY,AMOUNT,TRADE_EXECUTION_STATUS,INST_TYPE,EXCHANGE,INDEX_NAME,TRADE_TS,TRADE_TYPE,BUY_SELL_SIDE,TRADER__ID,BROKER_ID,COMMENTS,TRADE_BOOKING_STATE,INTERNAL_TRADE_ID,BOOK_ID,COUNTERPARTY_LE,NOTIONAL_VALUE,INTEREST_RATE,FIXED_RATE,FLOAT_RATE,OPTION_EXPIRY_DATE,OPTION_TYPE,STRIKE_PRICE,BUY_SELL,SETTLEMENT_FREQUENCY,SETTLEMENT_STATUS,SETTLEMENT_CURRENCY,SETTLEMENT_METHOD,MISC_BLOB_1,MISC_BLOB_2,VERSION
1e2cfca2ea330a8,35a4ebdc,200ff7d12657958,CD,2529833,2018-08-25,174.5969,862835,150648316.21,IN PROCESS,CLEARING HOUSE,NASDAQ,DOW JONES TRANSPORT,2018-09-23 05:14:13.737,STOP,GOVT,358,442,CUST_ID: '200ff7d12657958' PRICE: '174.596900' LOAN_TYPE: 'CD' EXCHANGE: 'NASDAQ',CLEARED,553343040,413951,UBS,2631094.87,12.53,12.53,10.01,2019-03-13,OTC,168.4697,HOLD,WEEKLY,CANCELLED,MXN,ELECTRONIC,19f0a91aa64222e,23b40f2e6238ec0,1
28655216f08fa70,35a4ebdc,2339816992832b8,STATE,738515,2018-09-08,126.5271,336731,42605596.91,REJECTED,CUSTODIAN,ISE,DOW JONES TRANSPORT,2018-09-23 05:14:13.737,STOP,SELL SIDE,414,489,CUST_ID: '2339816992832b8' PRICE: '126.527100' LOAN_TYPE: 'STATE' EXCHANGE: 'ISE',CLEARED,439247496,8534008,Credit Suisse,5686024.16,2.00,2.00,10.79,2019-09-12,OTC,134.4918,HOLD,QUARTERLY,CANCELLED,GBP,PHYSICAL,190512bc5e778d6,16e15a4f17e0634,1
200a52cfd7caef8,35a4ebdf,1a64c02e4bec2d4,FEDERAL,6383789,2018-09-22,133.4325,680056,90741572.22,BOOKED,BANK,PHLX,DOW JONES TRANSPORT,2018-09-26 02:22:01.219,SELL STOP,BUY SIDE,973,895,CUST_ID: '1a64c02e4bec2d4' PRICE: '133.432500' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',SUBMITTED,634165141,846390,Morgan Stanley,7592000.56,4.91,4.91,7.43,2021-05-28,OTC,142.0094,HOLD,SEMI ANNUAL,HOLD,SEK,THIRD PARTY,188f10be0f1f184,17401963bf5bfbb,1
2bd97a16e74b780,35a4ebdf,2006f9fe101e410,CD,7765501,2018-09-13,47.5151,191415,9095102.87,REJECTED,FEDERAL,CHX,NASDAQ COMP,2018-09-26 02:22:01.219,STOP,THIRD PARTY,907,949,CUST_ID: '2006f9fe101e410' PRICE: '47.515100' LOAN_TYPE: 'CD' EXCHANGE: 'CHX',INITIATED,295704450,6469131,RBC,8789968.48,5.39,5.39,3.73,2018-11-08,ETC,44.7266,BUY,MONTHLY,CANCELLED,CNY,THIRD PARTY,1e12bd13414623c,2172980dcb1fc88,1
1d722b753fa251c,35a4ebdf,23e17c122233898,TIPS,8691559,2018-07-14,116.8810,516016,60312466.10,REJECTED,CLEARING HOUSE,NASDAQ,VIX,2018-09-26 02:22:01.219,SELL LIMIT,SELL SIDE,835,336,CUST_ID: '23e17c122233898' PRICE: '116.881000' LOAN_TYPE: 'TIPS' EXCHANGE: 'NASDAQ',REVIEW,860435788,3355643,UBS,1344511.15,7.12,7.12,3.20,2019-08-13,CALL,112.0457,HOLD,SEMI ANNUAL,DONE,JPY,THIRD PARTY,222042b1de068c0,214f18b1b1169c8,1
2521013c6a0ffc0,35a4ebe0,21ae964b5e1dcc0,STATE,2836832,2018-07-03,70.6100,302806,21381131.66,CANCELLED,BROKER,CHX,DOW GLOBAL,2018-09-28 08:48:03.523,BUY STOP,SELL SIDE,430,696,CUST_ID: '21ae964b5e1dcc0' PRICE: '70.610000' LOAN_TYPE: 'STATE' EXCHANGE: 'CHX',SUBMITTED,144904834,3902126,BNP Paribas,5845667.86,11.16,11.16,11.45,2019-10-14,PUT,75.1956,BUY,ANNUAL,DONE,AUD,PHYSICAL,25136414f371890,27e44fdc9a601d0,1
2521013c6a0ffc0,35a4ebe0,21ae964b5e1dcc0,CD,6224849,2018-08-15,192.3961,802677,154431924.36,IN PROCESS,CUSTODIAN,BSE,DOW JONES TRANSPORT,2018-09-28 08:48:03.523,BUY LIMIT,BUY SIDE,522,620,CUST_ID: '21ae964b5e1dcc0' PRICE: '192.396100' LOAN_TYPE: 'CD' EXCHANGE: 'BSE',CLEARED,457117692,6863926,Wells Fargo,8629874.57,7.99,7.99,2.85,2021-05-09,OTC,188.4625,BUY,MONTHLY,CANCELLED,CHF,THIRD PARTY,210492ad01f4178,1ed7f287ae49df8,1
1c91c417f4631f8,35a4ebe0,1a57c0da1a6c7c8,CORP,8630277,2018-08-25,161.7680,374271,60545071.13,DEFERRED,BROKER,NSX,DOW JONES IND,2018-09-28 08:48:03.523,SELL LIMIT,BUY SIDE,471,661,CUST_ID: '1a57c0da1a6c7c8' PRICE: '161.768000' LOAN_TYPE: 'CORP' EXCHANGE: 'NSX',INITIATED,180552078,8623107,Morgan Stanley,4196011.93,2.68,2.68,12.30,2020-06-22,CALL,169.5944,BUY,MONTHLY,DONE,USD,THIRD PARTY,1a05fe5025190e4,1791b6045411192,1
200a52cfd7caef8,35a4ebe0,1a64c02e4bec2d4,TIPS,3906073,2018-08-29,185.7416,58997,10958197.18,REJECTED,FEDERAL,CME,RUSSEL MIDCAP,2018-09-28 08:48:03.523,SELL LIMIT,INST,610,525,CUST_ID: '1a64c02e4bec2d4' PRICE: '185.741600' LOAN_TYPE: 'TIPS' EXCHANGE: 'CME',INITIATED,513943257,6632163,Agricultural Bank of China,1204395.90,3.99,3.99,9.65,2019-07-17,CALL,189.1847,SUSPEND,ANNUAL,CANCELLED,CAD,THIRD PARTY,2a903c2a9dc6240,1cf5ddfdb8db82c,1
2c0aaf4f6d58830,35a4ebe2,1c7b39ccb2e4780,CORP,6612880,2018-07-28,58.7427,856344,50303958.69,REJECTED,BANK,AMEX,RUSSEL MIDCAP,2018-09-29 07:26:38.054,STOP,BUY SIDE,187,280,CUST_ID: '1c7b39ccb2e4780' PRICE: '58.742700' LOAN_TYPE: 'CORP' EXCHANGE: 'AMEX',INITIATED,586426625,2868304,MUFG,3963838.46,12.45,12.45,2.99,2020-12-26,OTC,52.3262,SELL,WEEKLY,REJECTED,EUR,THIRD PARTY,25d88ad108d3da8,188036abcf3b440,1
1c91c417f4631f8,35a4ebe8,1a57c0da1a6c7c8,STATE,7030891,2018-09-02,64.3915,815060,52482935.99,BOOKED,CLEARING HOUSE,NYSE,DOW JONES TRANSPORT,2018-09-28 01:35:41.387,SELL STOP,GOVT,733,230,CUST_ID: '1a57c0da1a6c7c8' PRICE: '64.391500' LOAN_TYPE: 'STATE' EXCHANGE: 'NYSE',CLEARED,446168223,6788681,Credit Suisse,5648815.45,3.49,3.49,7.84,2019-08-04,PUT,66.9475,BUY,MONTHLY,REJECTED,CAD,ELECTRONIC,1636450e60cfbfc,1a39c5bae4d0cf0,1
2bd97a16e74b780,35a4ebef,2006f9fe101e410,TIPS,8490614,2018-09-16,96.4950,151934,14660871.33,CANCELLED,FEDERAL,NYSE,DOW JONES TRANSPORT,2018-09-25 06:53:27.200,BUY LIMIT,SELL SIDE,761,67,CUST_ID: '2006f9fe101e410' PRICE: '96.495000' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',REVIEW,814718964,7800211,RBC,669294.75,10.87,10.87,12.98,2020-04-29,CALL,91.0725,HOLD,DAILY,REJECTED,CAD,DIRECT,1c90f57779db444,1dfa19793b1df08,1
18194034f38b98d,35a4ebf0,22fda056fe95a78,TIPS,8490614,2018-09-16,142.3521,854022,121571825.15,REJECTED,CLEARING HOUSE,CHX,STOXX EUROPE,2018-09-27 12:08:11.037,BUY STOP,GOVT,701,418,CUST_ID: '22fda056fe95a78' PRICE: '142.352100' LOAN_TYPE: 'TIPS' EXCHANGE: 'CHX',SUBMITTED,536827289,4775605,Bradesco,7196163.12,6.56,6.56,7.76,2021-05-02,ETC,134.5164,SUSPEND,MONTHLY,CANCELLED,JPY,ELECTRONIC,186d817d2907198,19fadd5546a6ed6,1
1db210d5826fa10,35a4ebf1,17a44c31351f5ca,TIPS,8490614,2018-09-16,78.4021,748465,58681227.78,CANCELLED,BROKER,NASDAQ,SP500,2018-09-27 11:38:27.267,SELL LIMIT,INST,173,745,CUST_ID: '17a44c31351f5ca' PRICE: '78.402100' LOAN_TYPE: 'TIPS' EXCHANGE: 'NASDAQ',INITIATED,323969251,4269384,Bank of America,1425452.32,6.17,6.17,4.50,2020-07-27,CALL,72.4020,BUY,WEEKLY,HOLD,GBP,THIRD PARTY,2523962ce627310,17512b8d324fa35,1
28cfdf808db4950,35a4ebf2,1ceb55d08591974,TIPS,8490614,2018-09-16,59.6869,477694,28512074.01,EXECUTED,BROKER,AMEX,SP500,2018-09-29 07:40:33.231,BUY STOP,THIRD PARTY,586,566,CUST_ID: '1ceb55d08591974' PRICE: '59.686900' LOAN_TYPE: 'TIPS' EXCHANGE: 'AMEX',SUBMITTED,504321275,3829105,MUFG,2007619.01,7.68,7.68,11.90,2019-07-05,PUT,64.4042,SELL,SEMI ANNUAL,HOLD,CNY,PHYSICAL,1a45ae15499c98c,27e79a836414b80,1
2b3bfd2621de800,35a4ebf3,1a1ad5aafe8d63c,TIPS,8490614,2018-09-16,175.8783,560772,98627626.05,IN PROCESS,FEDERAL,AMEX,DOW JONES IND,2018-09-27 03:45:33.183,BUY STOP,THIRD PARTY,692,331,CUST_ID: '1a1ad5aafe8d63c' PRICE: '175.878300' LOAN_TYPE: 'TIPS' EXCHANGE: 'AMEX',REVIEW,636180086,500504,Citi,2377652.54,12.21,12.21,4.91,2021-04-24,CALL,170.5384,BUY,QUARTERLY,HOLD,CNY,THIRD PARTY,2b61f7226f64860,195f3ea1db1e296,1
23fc30f501a8450,35a4ebf4,1d273209540b284,LOAN_DAILY_BAL,7247703,2018-09-03,115.3121,2792887,322053624.31,CANCELLED,BROKER,BSE,DOW GLOBAL,2018-09-25 12:32:29.540,MARKET,GOVT,962,209,CUST_ID: '1d273209540b284' PRICE: '115.312085' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'BSE',SUBMITTED,716497176,5887684,Santander,5508056.92,10.64,10.64,10.54,2019-05-26,PUT,119.1605,SUSPEND,ANNUAL,CANCELLED,USD,PHYSICAL,1a254eb19c828c4,2b7e5f400769cc0,1
1d722b753fa251c,35a4ebf6,23e17c122233898,FEDERAL,2836832,2018-07-21,159.8398,507623,81138358.80,BOOKED,CUSTODIAN,ISE,NASDAQ COMP,2018-09-27 02:48:25.981,BUY LIMIT,THIRD PARTY,561,891,CUST_ID: '23e17c122233898' PRICE: '159.839800' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'ISE',CLEARED,838246256,7229547,Capital One,4754038.17,11.56,11.56,4.75,2020-03-12,CALL,144.0865,BUY,SEMI ANNUAL,REJECTED,CNY,PHYSICAL,2180069b11adb08,171e84252558c7a,1
1bfb826b4ce1828,35a4ebf7,1a320a57c5fa1c6,FEDERAL,2836832,2018-07-21,54.8424,781709,42870797.66,IN PROCESS,FEDERAL,AMEX,NASDAQ COMP,2018-09-25 12:15:37.817,STOP,GOVT,215,30,CUST_ID: '1a320a57c5fa1c6' PRICE: '54.842400' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'AMEX',REVIEW,542371798,4778825,Deutsche Bank,6460417.28,6.24,6.24,8.96,2019-06-06,PUT,54.8590,SELL,QUARTERLY,HOLD,MXN,PHYSICAL,26864645de92230,24238821d4372f0,1
280409b8486fe70,35a4ebf8,22db453952b3890,FEDERAL,2836832,2018-07-21,80.5354,22482,1810596.86,REJECTED,CLEARING HOUSE,CME,NASDAQ COMP,2018-09-24 02:10:22.484,SELL STOP,BUY SIDE,377,914,CUST_ID: '22db453952b3890' PRICE: '80.535400' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CME',REVIEW,201232519,8457591,ICBC,2395224.15,8.85,8.85,10.55,2021-01-21,ETC,87.6324,SELL,SEMI ANNUAL,REJECTED,MXN,PHYSICAL,1fb547c1e10ff60,1b3aa51b893f1b4,1
1d722b753fa251c,35a4ebf9,23e17c122233898,FEDERAL,2836832,2018-07-21,177.3565,607898,107814661.64,BOOKED,BANK,NASDAQ,DOW GLOBAL,2018-09-26 07:05:01.388,MARKET,SELL SIDE,934,507,CUST_ID: '23e17c122233898' PRICE: '177.356500' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NASDAQ',INITIATED,719233593,406308,TD,6711893.15,4.77,4.77,5.98,2019-10-05,CALL,184.7445,SUSPEND,QUARTERLY,HOLD,MXN,PHYSICAL,2c375bbab6a8300,24c7aebd0d4c370,1
28655216f08fa70,35a4ebfa,2339816992832b8,LOAN_DAILY_BAL,8090480,2018-08-21,121.7028,1919712,233634414.96,BOOKED,BANK,NYSE,SP500,2018-09-29 09:58:14.123,BUY STOP,SELL SIDE,435,75,CUST_ID: '2339816992832b8' PRICE: '121.702847' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'NYSE',CLEARED,740343636,6265676,MUFG,1503992.04,5.62,5.62,9.80,2019-02-20,PUT,16.3967,SUSPEND,WEEKLY,HOLD,JPY,DIRECT,1eed74474920970,1faf27db67052e8,1
1fb3702a4c70018,35a4ebfb,2437d1f9de84e90,CORP,252276,2018-09-26,105.7876,472524,49987179.90,DEFERRED,STATE,ISE,DOW JONES IND,2018-09-28 12:10:19.412,MARKET,THIRD PARTY,378,197,CUST_ID: '2437d1f9de84e90' PRICE: '105.787600' LOAN_TYPE: 'CORP' EXCHANGE: 'ISE',SUBMITTED,771867760,5990104,Bank of China,5943048.36,12.81,12.81,10.39,2020-11-07,ETC,98.1028,SELL,SEMI ANNUAL,REJECTED,CAD,ELECTRONIC,2726445e65b16e0,178fa359853dafb,1
29377da49768760,35a4ebfb,28a6330b10f43f0,STATE,3669280,2018-07-31,130.8892,765050,100136782.46,EXECUTED,STATE,NYSE,NASDAQ COMP,2018-09-28 12:10:19.412,MARKET,SELL SIDE,460,380,CUST_ID: '28a6330b10f43f0' PRICE: '130.889200' LOAN_TYPE: 'STATE' EXCHANGE: 'NYSE',REVIEW,791622857,3454830,MUFG,2228370.60,11.26,11.26,2.44,2021-01-05,OTC,143.9549,HOLD,WEEKLY,DONE,SEK,ELECTRONIC,19eb42c19b47d24,26e9cbe4b073380,1
200a52cfd7caef8,35a4ebfb,1a64c02e4bec2d4,TIPS,7985917,2018-07-13,29.4700,445253,13121605.91,IN PROCESS,FEDERAL,CBOE,DOW JONES TRANSPORT,2018-09-28 12:10:19.412,MARKET,SELL SIDE,972,31,CUST_ID: '1a64c02e4bec2d4' PRICE: '29.470000' LOAN_TYPE: 'TIPS' EXCHANGE: 'CBOE',SUBMITTED,836461053,7398390,UBS,3281441.54,10.37,10.37,7.48,2019-08-09,PUT,27.5290,SUSPEND,ANNUAL,DONE,SEK,PHYSICAL,23cf3c6cf0c02d0,2b7e5f400769cc0,1
2a4b0f56fa7c670,35a4ebfb,18e7ab05572adc0,CD,8571785,2018-07-20,187.8666,995165,186958264.99,BOOKED,CUSTODIAN,CBOE,DOW GLOBAL,2018-09-28 12:10:19.412,STOP,THIRD PARTY,799,894,CUST_ID: '18e7ab05572adc0' PRICE: '187.866600' LOAN_TYPE: 'CD' EXCHANGE: 'CBOE',INITIATED,210672081,6030522,Bank of China,6136513.74,6.70,6.70,10.71,2021-03-05,PUT,190.3304,HOLD,ANNUAL,REJECTED,GBP,ELECTRONIC,28812813e5ecb80,17b0f9097c7cd77,1
1ebb1c07a5bd150,35a4ec03,207573da8fd3060,TIPS,1497118,2018-07-16,59.0644,480028,28352565.80,IN PROCESS,BANK,CHX,RUSSEL MIDCAP,2018-09-25 02:42:32.683,BUY STOP,GOVT,266,934,CUST_ID: '207573da8fd3060' PRICE: '59.064400' LOAN_TYPE: 'TIPS' EXCHANGE: 'CHX',SUBMITTED,747824384,4478450,RBC,8606806.12,9.00,9.00,4.39,2018-11-10,CALL,62.4798,SELL,WEEKLY,DONE,CHF,THIRD PARTY,22a7cdcb60d2d00,247bfdd0e896e38,1
1bed5c50ce44c38,35a4ec04,20a1c77745c6908,TIPS,1497118,2018-07-16,3.0604,485704,1486448.52,IN PROCESS,STATE,NSX,DOW JONES IND,2018-09-24 08:02:33.554,SELL STOP,INST,29,105,CUST_ID: '20a1c77745c6908' PRICE: '3.060400' LOAN_TYPE: 'TIPS' EXCHANGE: 'NSX',REVIEW,385527419,1303551,Santander,6699848.84,12.04,12.04,10.85,2021-03-10,OTC,2.9843,SUSPEND,SEMI ANNUAL,HOLD,USD,ELECTRONIC,2a640231d0fb1e0,17461cf4c260777,1
2280476af10ea70,35a4ec05,1f12b3369636ef0,TIPS,1497118,2018-07-16,17.3333,291673,5055655.61,EXECUTED,FEDERAL,NYSE,DOW JONES TRANSPORT,2018-09-25 05:28:56.568,BUY LIMIT,SELL SIDE,874,478,CUST_ID: '1f12b3369636ef0' PRICE: '17.333300' LOAN_TYPE: 'TIPS' EXCHANGE: 'NYSE',REVIEW,674172217,8045248,Goldman Sachs,7816423.62,12.83,12.83,3.79,2019-02-28,OTC,15.6466,HOLD,WEEKLY,CANCELLED,GBP,PHYSICAL,245bb88dce77438,1bf0600ac3e8584,1
271960e7d02c6b0,35a4ec06,27fb371143ccd10,LOAN_DAILY_BAL,4817054,2018-09-01,27.7513,1257405,34894669.94,IN PROCESS,CLEARING HOUSE,ISE,DOW JONES IND,2018-09-28 01:37:01.123,SELL LIMIT,SELL SIDE,894,685,CUST_ID: '27fb371143ccd10' PRICE: '27.751337' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'ISE',REVIEW,527422955,4662840,Credit Suisse,7420454.58,3.40,3.40,8.10,2021-05-18,PUT,116.0443,SUSPEND,QUARTERLY,REJECTED,CNY,PHYSICAL,19f0a91aa64222e,2a3a4b434491870,1
171c01c9a5ef026,35a4ec07,1671799470b5703,STATE,614877,2018-08-30,190.2752,83108,15813391.32,BOOKED,CLEARING HOUSE,CHX,NASDAQ COMP,2018-09-29 10:33:10.794,SELL LIMIT,SELL SIDE,567,314,CUST_ID: '1671799470b5703' PRICE: '190.275200' LOAN_TYPE: 'STATE' EXCHANGE: 'CHX',CLEARED,475596317,1996583,China Construction Bank,1017035.91,12.25,12.25,7.35,2021-02-08,ETC,175.5532,HOLD,QUARTERLY,DONE,AUD,PHYSICAL,190195bfbf5aba8,17b0f9097c7cd77,1
280409b8486fe70,35a4ec08,22db453952b3890,STATE,614877,2018-08-30,133.1482,462222,61544027.30,BOOKED,CLEARING HOUSE,AMEX,RUSSEL MIDCAP,2018-09-26 01:45:12.366,BUY STOP,BUY SIDE,454,315,CUST_ID: '22db453952b3890' PRICE: '133.148200' LOAN_TYPE: 'STATE' EXCHANGE: 'AMEX',CLEARED,836725179,9312373,BNP Paribas,5813534.98,7.75,7.75,7.25,2020-08-28,CALL,119.5913,SUSPEND,MONTHLY,CANCELLED,AUD,PHYSICAL,1ef527085f993d8,2639448371be5b0,1
1bed5c50ce44c38,35a4ec09,20a1c77745c6908,LOAN_DAILY_BAL,2513007,2018-09-25,141.8543,545330,77357418.62,EXECUTED,CUSTODIAN,BSE,VIX,2018-09-29 01:09:41.071,SELL LIMIT,THIRD PARTY,58,963,CUST_ID: '20a1c77745c6908' PRICE: '141.854324' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'BSE',REVIEW,381944072,8858453,TD,7643236.52,6.24,6.24,11.10,2021-02-04,ETC,62.4172,SUSPEND,MONTHLY,HOLD,AUD,THIRD PARTY,1a6859452e5abac,19b54826edde84e,1
240665dc6e78410,35a4ec0a,24cc594aee28878,FEDERAL,1497118,2018-08-05,3.8564,138687,534832.55,IN PROCESS,BANK,BSE,SP500,2018-09-27 06:50:40.941,MARKET,SELL SIDE,568,234,CUST_ID: '24cc594aee28878' PRICE: '3.856400' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'BSE',REVIEW,638061601,9824110,Santander,782093.65,10.86,10.86,4.61,2020-08-23,ETC,3.5602,SUSPEND,WEEKLY,HOLD,CAD,PHYSICAL,29c1a6a67978600,168199f712d9435,1
268361ae9861030,35a4ec0a,2b810a4c36a25e0,TIPS,4486609,2018-09-15,32.6090,679596,22160945.96,DEFERRED,BROKER,ISE,DOW GLOBAL,2018-09-27 06:50:40.941,BUY STOP,GOVT,711,545,CUST_ID: '2b810a4c36a25e0' PRICE: '32.609000' LOAN_TYPE: 'TIPS' EXCHANGE: 'ISE',SUBMITTED,894375649,4201657,Bank of America,9874895.08,9.08,9.08,5.46,2019-07-01,ETC,34.1389,SUSPEND,QUARTERLY,DONE,USD,PHYSICAL,29855d8b96de5c0,247bfdd0e896e38,1
163e4980333a6f9,35a4ec0b,270f81dc4589d50,FEDERAL,7947059,2018-08-15,137.7163,700237,96434048.76,REJECTED,STATE,NYSE,DOW JONES TRANSPORT,2018-09-28 06:14:42.257,MARKET,INST,16,341,CUST_ID: '270f81dc4589d50' PRICE: '137.716300' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NYSE',CLEARED,256391450,1411753,Bank of America,7261981.92,9.77,9.77,10.79,2019-10-16,CALL,134.8625,BUY,MONTHLY,DONE,CNY,THIRD PARTY,1f6e0956e899000,1d9db81567e5858,1
25b20daee733838,35a4ec0b,2092d5fe2cd93f0,TIPS,9954503,2018-07-28,159.8332,541890,86612012.75,REJECTED,BROKER,CME,FTSE WORLD,2018-09-28 06:14:42.257,STOP,THIRD PARTY,930,166,CUST_ID: '2092d5fe2cd93f0' PRICE: '159.833200' LOAN_TYPE: 'TIPS' EXCHANGE: 'CME',SUBMITTED,681890488,3949665,Bank of China,4421007.40,5.52,5.52,11.67,2019-03-31,OTC,162.4114,BUY,WEEKLY,REJECTED,CHF,DIRECT,2017069f25aa100,19fadd5546a6ed6,1
1c91c417f4631f8,35a4ec10,1a57c0da1a6c7c8,FEDERAL,3859018,2018-09-03,141.8555,609023,86393262.18,IN PROCESS,CUSTODIAN,NASDAQ,NASDAQ COMP,2018-09-29 11:12:14.686,SELL STOP,GOVT,636,920,CUST_ID: '1a57c0da1a6c7c8' PRICE: '141.855500' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'NASDAQ',INITIATED,298154120,7848913,ICBC,1645704.20,5.16,5.16,5.05,2020-11-21,OTC,150.7990,HOLD,WEEKLY,HOLD,USD,THIRD PARTY,18fd6ec70ed263c,26320c82784bde8,1
2b6b132cdf2c090,35a4ec11,187ab48573c5928,FEDERAL,3859018,2018-09-03,122.5941,918108,112554623.96,IN PROCESS,CLEARING HOUSE,PHLX,FTSE WORLD,2018-09-27 12:06:54.737,SELL STOP,SELL SIDE,767,309,CUST_ID: '187ab48573c5928' PRICE: '122.594100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',SUBMITTED,596269291,3653257,Citi,6646073.07,9.55,9.55,4.38,2019-04-19,PUT,135.4189,SUSPEND,MONTHLY,DONE,CNY,ELECTRONIC,18f8e820cba4a6c,274579508f5e4a0,1
25b20daee733838,35a4ec12,2092d5fe2cd93f0,LOAN_DAILY_BAL,4754036,2018-07-25,130.2756,1527131,198947886.14,BOOKED,BROKER,BSE,STOXX EUROPE,2018-09-23 10:52:25.710,STOP,BUY SIDE,888,575,CUST_ID: '2092d5fe2cd93f0' PRICE: '130.275586' LOAN_TYPE: 'LOAN_DAILY_BAL' EXCHANGE: 'BSE',INITIATED,625590088,4203622,Bank of China,7669203.97,9.50,9.50,7.75,2021-04-22,ETC,51.0165,BUY,ANNUAL,CANCELLED,AUD,ELECTRONIC,26b6c6729a97be0,2742d9a47147930,1
2227511f5cebba0,35a4ec13,21b54042366d2c0,STATE,9449419,2018-09-11,108.5060,654543,71021842.76,REJECTED,BANK,NSX,DOW JONES TRANSPORT,2018-09-28 06:43:02.756,SELL STOP,SELL SIDE,964,41,CUST_ID: '21b54042366d2c0' PRICE: '108.506000' LOAN_TYPE: 'STATE' EXCHANGE: 'NSX',CLEARED,350059672,1953583,BNP Paribas,1327009.17,12.88,12.88,2.62,2020-07-09,ETC,118.4632,BUY,SEMI ANNUAL,REJECTED,JPY,ELECTRONIC,29206ae935a9b20,1bb77946995965c,1
1f3c2d87bb1b0d0,35a4ec13,284d9af3adce080,FEDERAL,6224849,2018-07-05,119.6801,499357,59763095.70,EXECUTED,BROKER,CME,DOW JONES IND,2018-09-28 06:43:02.756,SELL STOP,BUY SIDE,711,162,CUST_ID: '284d9af3adce080' PRICE: '119.680100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'CME',SUBMITTED,538889808,910532,JP Morgan,2614997.13,3.37,3.37,5.85,2019-04-06,PUT,128.3555,SELL,WEEKLY,DONE,CHF,THIRD PARTY,20198d7a4fbfc80,287c0232a1e1590,1
1b57a0bb938582c,35a4ec13,1767610a545b711,FEDERAL,1989645,2018-08-25,13.0791,603739,7896362.75,CANCELLED,CLEARING HOUSE,PHLX,NASDAQ COMP,2018-09-28 06:43:02.756,BUY STOP,THIRD PARTY,281,892,CUST_ID: '1767610a545b711' PRICE: '13.079100' LOAN_TYPE: 'FEDERAL' EXCHANGE: 'PHLX',REVIEW,795887169,2761372,HSBC,7020359.73,9.15,9.15,5.42,2019-04-20,CALL,12.6999,SUSPEND,DAILY,DONE,SEK,DIRECT,1dd443b9080c324,173a95448cb9cd2,1
21bb0ecfee33fd0,35a4ec13,1eccc713d6c3c48,CD,382909,2018-07-27,191.0270,380490,72683863.23,REJECTED,BROKER,ISE,STOXX EUROPE,2018-09-28 06:43:02.756,STOP,SELL SIDE,659,677,CUST_ID: '1eccc713d6c3c48' PRICE: '191.027000' LOAN_TYPE: 'CD' EXCHANGE: 'ISE',SUBMITTED,594026051,6611109,HSBC,6648035.80,12.19,12.19,2.03,2020-07-21,OTC,211.9847,BUY,DAILY,CANCELLED,SEK,THIRD PARTY,2a86c09097773f0,1962f7b3a05e9fe,1
266c9faba0fe930,35a4ec14,2101bc820942848,TIPS,5269744,2018-08-23,36.7633,720142,26474796.39,DEFERRED,BANK,NSX,NASDAQ COMP,2018-09-29 10:51:49.733,STOP,SELL SIDE,851,797,CUST_ID: '2101bc820942848' PRICE: '36.763300' LOAN_TYPE: 'TIPS' EXCHANGE: 'NSX',REVIEW,393821499,9063702,UBS,3551190.54,9.30,9.30,8.13,2020-03-03,OTC,39.4459,SELL,WEEKLY,REJECTED,JPY,DIRECT,1e43d409f9400c0,20e983083403bd8,1
1997bde9cbd1e30,35a4ec14,242696728c2cf78,CD,8191931,2018-07-21,136.7769,609836,83411477.59,IN PROCESS,FEDERAL,CME,RUSSEL MIDCAP,2018-09-29 10:51:49.733,BUY LIMIT,THIRD PARTY,412,920,CUST_ID: '242696728c2cf78' PRICE: '136.776900' LOAN_TYPE: 'CD' EXCHANGE: 'CME',REVIEW,312148503,6334473,Bank of China,1781873.83,5.79,5.79,11.79,2020-02-02,ETC,148.5865,BUY,SEMI ANNUAL,HOLD,CNY,ELECTRONIC,178cdc01dd80cb1,2be274527970840,1
